NAME	TITLE	SCORE	
NECTIN3		-19.6672	
HHEX		-19.6744	
CFTR		-19.6797	
DNAJB11		-19.684	
MS4A6A		-19.6892	
HLA-DPA1		-19.6932	
ARHGAP19		-19.6978	
SV2B		-19.7192	
ZNF813		-19.7222	
TRPC4		-19.73	
TMEM63C		-19.7361	
CEACAM3		-19.7388	
IMPA1		-19.7426	
ASNS		-19.7431	
TFF3		-19.7583	
HSD17B12		-19.7719	
ADAMTS10		-19.7719	
ACSBG1		-19.773	
SPIN4		-19.7749	
SEMA4F		-19.7765	
HOPX		-19.7802	
CDH11		-19.7819	
CCBE1		-19.7882	
LRRC17		-19.7914	
EVI2B		-19.8068	
CD86		-19.8119	
ATF6B		-19.8166	
SLC43A3		-19.8168	
STK19		-19.8258	
CLN5		-19.8366	
GLUD1		-19.837	
TK2		-19.843	
NDRG3		-19.849	
LYPLAL1		-19.8492	
ABCD4		-19.8501	
ETNPPL		-19.857	
CIITA		-19.8575	
PORCN		-19.858	
ALG13		-19.8597	
VEGFB		-19.8687	
KLHL17		-19.8768	
FOXF1		-19.8779	
GRB7		-19.8782	
RPS6KA1		-19.8969	
DUSP2		-19.9014	
NLRC3		-19.9065	
CX3CL1		-19.9094	
GNA15		-19.9098	
MDH1		-19.9182	
ITGA2		-19.9196	
TPK1		-19.9219	
ADGRG3		-19.9262	
PTBP1		-19.9365	
CDC42BPA		-19.9375	
PDE9A		-19.9388	
MAP3K21		-19.9521	
ACO1		-19.964	
PCGF3		-19.9762	
TREM1		-19.9922	
FSHR		-19.9975	
PET100		-20.0017	
SALL3		-20.0044	
IL15RA		-20.0138	
FGF23		-20.0144	
CTSS		-20.0236	
KIAA1522		-20.0239	
MMP2		-20.0293	
GABRP		-20.0325	
DPM2		-20.0389	
KATNAL1		-20.0431	
WDR86		-20.0488	
AGBL4		-20.0559	
C1QA		-20.0604	
MOSPD3		-20.07	
LRCOL1		-20.0714	
ARMC7		-20.0757	
DENND1C		-20.0803	
FLNA		-20.0815	
LCP1		-20.0821	
SYTL5		-20.0865	
MT-ND1		-20.0878	
TRADD		-20.1004	
STEAP2		-20.1021	
FPR1		-20.109	
MRPL17		-20.1121	
TPBGL		-20.1155	
RBM6		-20.122	
ZFP92		-20.1331	
MEFV		-20.1363	
TCEAL5		-20.1382	
NHLRC4		-20.1454	
TLR1		-20.1479	
PCDHB9		-20.1557	
FMO1		-20.16	
MARCH4		-20.1624	
ISG20		-20.1637	
EXTL3		-20.1641	
SLC6A9		-20.1714	
HAS1		-20.1735	
ZNF808		-20.1738	
STXBP4		-20.174	
CDK5RAP3		-20.1764	
PPP1R16A		-20.1798	
ZSCAN20		-20.1801	
CEP290		-20.1821	
GNA14		-20.1822	
LHX6		-20.1927	
IPCEF1		-20.1965	
HRC		-20.2013	
HAPLN2		-20.2206	
CCL21		-20.2265	
IL10RA		-20.2291	
RIC8A		-20.2296	
ZNF726		-20.2438	
TIMM10B		-20.2518	
RPP25		-20.2597	
RAD51C		-20.2639	
BHLHE22		-20.2643	
PCBD1		-20.2659	
IL2RA		-20.2671	
TNFAIP6		-20.2757	
ZNF311		-20.2807	
MRPS23		-20.2813	
REPS1		-20.2813	
IP6K2		-20.2858	
MILR1		-20.2869	
SERPINE1		-20.2935	
WSB1		-20.2949	
DEF6		-20.2959	
DDTL		-20.301	
SLC1A1		-20.303	
PPP4R1		-20.3047	
LRRC4B		-20.3053	
DNASE1		-20.3071	
GAPT		-20.3092	
OSR1		-20.3171	
LRRC1		-20.3312	
TTC5		-20.3317	
RAC2		-20.3326	
ITLN1		-20.3358	
NAIP		-20.3406	
ST6GALNAC3		-20.3423	
TNN		-20.3475	
MYLK3		-20.3494	
ZNF268		-20.3521	
HBB		-20.3537	
RAB31		-20.3576	
ZNF662		-20.3578	
SNURF		-20.3687	
FOXM1		-20.3784	
ARMCX6		-20.3858	
SAPCD2		-20.3885	
MATK		-20.3916	
SYT15		-20.3995	
SSTR1		-20.4022	
TRAM1L1		-20.4049	
BBOF1		-20.4076	
HCST		-20.4114	
MAP1LC3A		-20.4129	
PIK3AP1		-20.4206	
KATNAL2		-20.4221	
EML3		-20.4267	
P2RY8		-20.4278	
GATB		-20.4306	
JMJD7		-20.4499	
DPF1		-20.4604	
CASP4		-20.4617	
PJA1		-20.4718	
SCTR		-20.4719	
PCDHGA12		-20.4886	
E2F7		-20.4968	
PGAP1		-20.4998	
PCDHB6		-20.5073	
TEDC2		-20.5091	
LRRC75B		-20.5158	
C1QTNF2		-20.5276	
P2RY13		-20.5289	
ZNF846		-20.5291	
ZMAT3		-20.5372	
POLR2K		-20.5391	
PRKCB		-20.5395	
PPOX		-20.5536	
BRI3BP		-20.567	
SLC26A4		-20.5691	
METTL4		-20.5796	
NCALD		-20.5799	
GNAI1		-20.5842	
ETV2		-20.5858	
CSF1R		-20.5878	
SLC4A2		-20.5983	
COLEC12		-20.6004	
CDK14		-20.6029	
LAIR1		-20.6158	
SLC25A43		-20.6181	
TGFBR3L		-20.6182	
HYAL3		-20.6191	
C19orf71		-20.6193	
GALE		-20.6314	
PAPPA		-20.6336	
STMN1		-20.6424	
OCLN		-20.6435	
NRXN3		-20.6451	
BIRC7		-20.6474	
COL5A2		-20.6551	
LILRB1		-20.6627	
GNRH1		-20.6629	
ATP8B1		-20.6674	
TBC1D16		-20.6695	
LPAR2		-20.6717	
RAPGEF3		-20.6766	
LPAR4		-20.677	
PCDHGC4		-20.6825	
PSPN		-20.6849	
UPP1		-20.694	
RGS5		-20.6979	
SFT2D1		-20.7081	
TPBG		-20.7145	
RGS2		-20.715	
APBA2		-20.7215	
NID1		-20.7289	
IL12RB1		-20.7361	
EPHX3		-20.7369	
TOR2A		-20.7508	
COX4I1		-20.7603	
HLX		-20.7648	
ODF2		-20.7656	
ROBO3		-20.7927	
FCGR3A		-20.7931	
ANO7		-20.8003	
MC1R		-20.8003	
IFNAR2		-20.8007	
FKBP1A		-20.8112	
ZNF862		-20.8246	
KIF3A		-20.8356	
DHH		-20.8396	
PRELID3A		-20.8403	
CMPK2		-20.842	
MGAM		-20.8431	
SULT1B1		-20.8449	
SPCS3		-20.8557	
YIPF5		-20.8619	
GDPGP1		-20.8628	
C3		-20.8713	
RALGPS1		-20.8732	
NUP62CL		-20.8743	
NGFR		-20.8778	
HLA-E		-20.8809	
BAD		-20.8809	
GRAP		-20.8813	
ALOX5		-20.8891	
C8orf37		-20.9021	
AIF1		-20.9101	
FAM110D		-20.9178	
STOM		-20.9191	
PPP1R1C		-20.9204	
FAM133A		-20.9276	
PAK6		-20.9378	
PTPN12		-20.9457	
ORMDL3		-20.9475	
RASSF2		-20.9548	
AFMID		-20.9635	
NBPF3		-20.966	
COL15A1		-20.9734	
HES7		-20.98	
IL4R		-20.9825	
PCDHB5		-20.9833	
STK38		-20.9834	
STX2		-20.9838	
TMEM255B		-20.985	
ADAMTS12		-20.9927	
PRR3		-20.9938	
PDK1		-21.0078	
H2AFY2		-21.0214	
MIS18BP1		-21.0218	
LRFN5		-21.0232	
NIBAN1		-21.0343	
PHYHIP		-21.0353	
ABHD17C		-21.0425	
BGLAP		-21.0431	
CMKLR1		-21.044	
RAB3IL1		-21.0459	
GDPD3		-21.0476	
ULBP1		-21.0523	
EGR3		-21.0537	
TMOD2		-21.066	
COL3A1		-21.0705	
IFT52		-21.0722	
KIAA1211L		-21.0744	
TUBB4B		-21.0835	
ITPRIPL1		-21.1052	
ATP8B3		-21.1116	
SMIM22		-21.1128	
MCUB		-21.1223	
MTRNR2L10		-21.1227	
CAP1		-21.1358	
SELL		-21.1401	
RNF180		-21.1446	
BCL10		-21.1545	
CLIC6		-21.1573	
RAB33B		-21.158	
SYK		-21.1589	
ACOT9		-21.1592	
AFF3		-21.1646	
GPR1		-21.1679	
NADSYN1		-21.1689	
TMEM200B		-21.169	
BDNF		-21.1765	
HBA2		-21.1767	
CBR3		-21.1774	
PLXNA4		-21.1892	
SNAI1		-21.1923	
HLA-DRB1		-21.2015	
ARHGAP44		-21.2039	
ZNF667		-21.2143	
TNFRSF11A		-21.2347	
CHST10		-21.2357	
EID3		-21.2384	
TM2D2		-21.2464	
ANKRD13A		-21.2536	
PIGT		-21.2583	
EXTL2		-21.2592	
ZNF57		-21.2656	
MAP1A		-21.2657	
SDF2L1		-21.2689	
DLK1		-21.2755	
PI16		-21.2773	
MX1		-21.2824	
ANXA9		-21.291	
CXCL16		-21.2916	
IFIT2		-21.3052	
WDR73		-21.3225	
CXCL1		-21.3329	
GNS		-21.3374	
SEMA3D		-21.34	
HS1BP3		-21.3508	
SLC2A10		-21.3542	
CTTN		-21.3543	
FRY		-21.3548	
F11R		-21.3578	
ADCY3		-21.361	
CHRNA4		-21.3678	
SLC25A40		-21.3785	
HCLS1		-21.3887	
TRIT1		-21.3903	
RASL11A		-21.391	
FPR2		-21.3945	
CDHR3		-21.4067	
ZNF600		-21.4174	
S1PR4		-21.4195	
SLC39A9		-21.4256	
RIMS3		-21.428	
ZNF286A		-21.4292	
GLDN		-21.4332	
IRX1		-21.4349	
TCTEX1D1		-21.4422	
ADAMTS14		-21.4434	
CMC1		-21.4483	
SC5D		-21.4589	
NIPSNAP3A		-21.4651	
ST6GALNAC5		-21.4685	
C1QTNF7		-21.4736	
SNX20		-21.4866	
MAP3K3		-21.4878	
DEF8		-21.4893	
MYOZ2		-21.4925	
BIK		-21.5069	
INTS3		-21.5085	
SEMA6A		-21.516	
SSR1		-21.5236	
ACOX3		-21.5327	
HVCN1		-21.5484	
GAL3ST4		-21.5607	
RWDD3		-21.5638	
MRPL22		-21.5689	
LRCH2		-21.5692	
ZDHHC8		-21.5692	
ACOT11		-21.5722	
DUT		-21.5837	
ITGB1BP2		-21.5885	
UNC119B		-21.5891	
FRMPD4		-21.5936	
OPRL1		-21.5989	
NDUFA8		-21.6043	
IER5L		-21.6066	
SIGLEC9		-21.6131	
MSMO1		-21.6267	
THBS1		-21.6288	
ARHGAP39		-21.6365	
F2RL2		-21.6467	
GDAP2		-21.6486	
DNAJB1		-21.6581	
SFTPD		-21.6653	
SIGLEC11		-21.6686	
LEPROT		-21.6705	
CXCR1		-21.6719	
SAMD9L		-21.68	
TNFAIP8L2		-21.681	
GLUD2		-21.693	
RAVER1		-21.698	
MGAT1		-21.6988	
ARL11		-21.6992	
SLC52A2		-21.6993	
ZNF675		-21.7022	
WDR76		-21.7048	
PDE8B		-21.7061	
LXN		-21.7065	
SLC25A10		-21.7065	
MYH9		-21.7091	
ZNF234		-21.7114	
ZNF200		-21.7243	
TRAFD1		-21.7247	
FCGR3B		-21.7275	
GSTO1		-21.7278	
PRR5L		-21.7365	
FAXDC2		-21.7468	
KCNF1		-21.7483	
PLCG2		-21.7503	
APLNR		-21.7526	
ZNF256		-21.7559	
SLC7A7		-21.7567	
SLC35B3		-21.7568	
CISD2		-21.7575	
XKR6		-21.7589	
COL1A1		-21.76	
TRIM14		-21.7657	
MEX3B		-21.7756	
TAPBPL		-21.7784	
FCER1G		-21.7975	
ATP5MG		-21.7991	
RAI2		-21.8027	
EFS		-21.8106	
SRRM4		-21.8115	
MBIP		-21.8177	
MAPK8IP1		-21.8194	
COQ10B		-21.8221	
B4GAT1		-21.8236	
STAB1		-21.8299	
KCTD7		-21.8306	
CLEC2D		-21.8318	
KDELR2		-21.8344	
ITGA2B		-21.8417	
GIPC2		-21.843	
JUND		-21.8473	
JAK3		-21.8486	
PCED1A		-21.8502	
ZNF611		-21.8547	
FZD8		-21.8589	
LLGL2		-21.8625	
CLIP3		-21.8647	
ZDHHC11B		-21.87	
ALDH3B1		-21.878	
LY96		-21.8827	
LMAN2		-21.8864	
VASN		-21.9045	
IL18RAP		-21.9072	
ZNF816		-21.9176	
FREM1		-21.92	
LGMN		-21.9316	
BATF3		-21.9496	
EVI5		-21.9585	
AFDN		-21.9662	
FAM171B		-21.9671	
ZBTB9		-21.9764	
MT-CO1		-21.9885	
SNX7		-21.9914	
VAV1		-21.9933	
RAB5C		-21.9946	
ZNF334		-21.9989	
GIT2		-22.0058	
COL4A6		-22.015	
PMEPA1		-22.0197	
ERO1B		-22.0254	
GDF6		-22.0282	
CBLN3		-22.0367	
NXPH3		-22.0419	
DNALI1		-22.0438	
GJC2		-22.0468	
KIAA0753		-22.0536	
KIAA1549		-22.055	
C4orf48		-22.0587	
HACD1		-22.0615	
P3H2		-22.0653	
C1R		-22.066	
MXRA5		-22.0668	
WNT6		-22.0806	
RRBP1		-22.0833	
BMPR2		-22.0928	
IL20RA		-22.0959	
LY86		-22.0993	
ADAM33		-22.0995	
DAW1		-22.1152	
GOLIM4		-22.1182	
DUSP15		-22.1212	
CCDC54		-22.1223	
BET1		-22.1229	
MSC		-22.1296	
NRBP2		-22.1299	
RFT1		-22.134	
PHLDA2		-22.1392	
CALM2		-22.1419	
APBB1		-22.1421	
NBEA		-22.1428	
EFEMP1		-22.1434	
PPM1F		-22.1493	
GNG10		-22.1554	
AOAH		-22.1619	
HSD17B7		-22.1665	
SLC25A39		-22.1675	
DENND6B		-22.17	
CMIP		-22.1797	
CD9		-22.1813	
TMEM63A		-22.1833	
CDIP1		-22.1927	
SYNGR3		-22.1951	
SLC5A7		-22.1979	
ANO1		-22.198	
VCAN		-22.2093	
TBCK		-22.2174	
PYCARD		-22.2367	
HSPA6		-22.2386	
IZUMO1		-22.245	
CBLB		-22.2523	
PCED1B		-22.2668	
SCN3A		-22.2699	
PIK3CG		-22.2721	
ZNF709		-22.2785	
HAAO		-22.2839	
PDE2A		-22.2856	
CREB1		-22.2891	
PLCB3		-22.2909	
PNMA8B		-22.3	
ZNF780A		-22.3017	
RND2		-22.3095	
CCDC85A		-22.31	
LRMDA		-22.3124	
RIPOR3		-22.3269	
TCTN3		-22.3311	
FRMD4B		-22.3336	
CCRL2		-22.3445	
CDT1		-22.3583	
WNK3		-22.3608	
DGKH		-22.3615	
SPATA1		-22.3694	
ZNF841		-22.3812	
ALOX5AP		-22.3844	
GCHFR		-22.3879	
RP2		-22.4024	
MBOAT2		-22.4054	
PCDHB14		-22.4064	
FGF17		-22.4162	
BPNT1		-22.4228	
KCNH3		-22.4262	
ARL2BP		-22.4323	
PDE8A		-22.4328	
HK3		-22.4376	
CKS1B		-22.4395	
FAM155A		-22.4491	
KLK14		-22.4632	
APOBEC3A		-22.4665	
RHOF		-22.469	
RAB3D		-22.4727	
HACD4		-22.4728	
CYTH4		-22.4746	
LRRC32		-22.4746	
RAD51D		-22.4782	
SNCG		-22.4835	
EDNRB		-22.4883	
NDOR1		-22.492	
TYMS		-22.4955	
FAM43B		-22.5013	
UBQLNL		-22.5071	
F10		-22.5112	
SH3RF2		-22.5178	
ADAM10		-22.5213	
MTHFD1L		-22.5226	
GSTK1		-22.5239	
CCR2		-22.5259	
C1GALT1C1L		-22.5287	
FAM83D		-22.5346	
CPLX1		-22.5365	
ATP6V1D		-22.5368	
VPS26B		-22.5387	
EMC10		-22.542	
AMPD2		-22.5433	
STON1		-22.5469	
CD300A		-22.5497	
PRKD2		-22.5546	
PPM1E		-22.559	
FUT10		-22.5593	
EZR		-22.5885	
CTDSP1		-22.5919	
HABP4		-22.5969	
RSPH3		-22.603	
CNTRL		-22.6079	
DLG2		-22.6087	
IFT57		-22.6155	
CAPS		-22.6242	
SCN8A		-22.6451	
S100A14		-22.6516	
STARD8		-22.653	
RIPK3		-22.6543	
DTX4		-22.6563	
FFAR2		-22.6581	
HAMP		-22.6681	
CHPF2		-22.6695	
CREBL2		-22.6708	
SH3BGRL		-22.6755	
PHF11		-22.6773	
ZNF732		-22.6786	
ZC2HC1A		-22.6813	
PTPRD		-22.6832	
GLT8D1		-22.6834	
CES5A		-22.7048	
PSTPIP1		-22.7197	
RGS18		-22.7225	
C9orf16		-22.727	
GLI4		-22.728	
SPSB4		-22.7282	
PINLYP		-22.7416	
TMEM126B		-22.751	
GCSAM		-22.7526	
ALDH7A1		-22.7619	
DOK2		-22.7642	
STAP2		-22.7676	
NAB2		-22.7762	
POU5F1		-22.7787	
NRROS		-22.7925	
ZNF347		-22.795	
CEP135		-22.7951	
TCF24		-22.7974	
PEAK3		-22.8023	
RAP1GDS1		-22.8052	
SLC25A35		-22.8095	
IL1RL1		-22.8125	
CD300LG		-22.8127	
FABP3		-22.8133	
ZNF704		-22.8228	
PNP		-22.8232	
ITGB2		-22.8296	
C11orf1		-22.8339	
GNG2		-22.8383	
ACOX2		-22.8392	
FMO5		-22.8416	
SCARF2		-22.8475	
FAS		-22.8532	
PPP1R12B		-22.8611	
SHISA8		-22.8655	
ADAMTS2		-22.8686	
FCRLB		-22.8745	
MYH6		-22.8915	
RTN4R		-22.8951	
WAS		-22.8971	
NR1I2		-22.9059	
NFKBID		-22.9065	
CC2D2A		-22.9152	
HAS2		-22.9311	
FADS2		-22.9379	
SHF		-22.9391	
EXT2		-22.9512	
FAM241A		-22.9588	
SYT17		-22.9654	
ARHGEF19		-22.9702	
IRF8		-22.9721	
EDDM13		-22.9739	
TRIP4		-22.9752	
MGST2		-22.987	
ADD2		-22.9957	
PGLS		-23.0038	
CORO7		-23.0067	
CD200		-23.0077	
AOC1		-23.0106	
TBXAS1		-23.0235	
SPTLC2		-23.0238	
DLG4		-23.0254	
CXCR2		-23.0422	
ITGA1		-23.0431	
AGER		-23.0437	
PPP2R2C		-23.0449	
FAM9C		-23.0467	
ZNF366		-23.0568	
INTU		-23.0582	
HMGN3		-23.0591	
SH3TC1		-23.0617	
TAF1C		-23.0651	
ASPN		-23.0705	
SNAPC1		-23.072	
OSBP2		-23.0844	
HSBP1		-23.1011	
IL1B		-23.103	
ATXN3		-23.1079	
IL1RAP		-23.1108	
EPSTI1		-23.1138	
IL1RAPL1		-23.1178	
GLCE		-23.1295	
C11orf80		-23.1337	
TRIM11		-23.1425	
PIK3R5		-23.1443	
ZNF20		-23.1571	
HIC1		-23.1609	
RABL2A		-23.1633	
C16orf54		-23.1846	
THYN1		-23.1881	
SUSD2		-23.1913	
CCDC88C		-23.1952	
EVA1C		-23.2067	
XRCC4		-23.212	
CELF6		-23.2245	
ARHGAP30		-23.2345	
RCOR2		-23.2369	
HSPA5		-23.2399	
TMEM106A		-23.2405	
SLC39A8		-23.263	
GIMAP5		-23.2767	
C4orf33		-23.2784	
BCAP31		-23.2799	
CDC42BPB		-23.2807	
GFRA2		-23.2871	
APOL3		-23.2894	
BCKDHB		-23.3002	
MISP3		-23.3107	
PLEKHA6		-23.3236	
CGAS		-23.3271	
EVA1A		-23.3293	
RAI14		-23.3356	
ZNF221		-23.3426	
RFTN1		-23.346	
ZNF160		-23.3527	
RTL8C		-23.3548	
MAP3K1		-23.361	
CYS1		-23.3638	
FBXL22		-23.3758	
CRIP1		-23.3855	
PSMB10		-23.3894	
TMEM155		-23.3926	
KAZN		-23.3945	
ZWINT		-23.4048	
CPTP		-23.4092	
RESF1		-23.4311	
CLU		-23.4359	
APOBEC3B		-23.4389	
RGS3		-23.4392	
HSPG2		-23.4489	
ZSCAN12		-23.4541	
PAPSS1		-23.4557	
MITD1		-23.4573	
CYP7B1		-23.4618	
GALNT18		-23.4716	
HGF		-23.4751	
WNT2B		-23.4753	
LILRA2		-23.4841	
HMG20B		-23.4863	
MX2		-23.4864	
ITGB1BP1		-23.4884	
MEOX1		-23.4898	
SCARF1		-23.4979	
FDXACB1		-23.501	
RNF175		-23.505	
ARHGEF26		-23.5051	
COQ8B		-23.5092	
CDK3		-23.5163	
GPAT2		-23.5191	
GLRB		-23.5396	
GLIPR2		-23.5473	
TMEM179		-23.5513	
TMC8		-23.5521	
VNN2		-23.5533	
PPFIA3		-23.5569	
COMMD10		-23.5585	
NLRC5		-23.5598	
MCTP2		-23.5629	
HTR2B		-23.5696	
SERPINI1		-23.5698	
PDCD10		-23.5712	
HSPA12A		-23.5726	
DNAL1		-23.5824	
SLF1		-23.5866	
ACP2		-23.588	
RAD51AP2		-23.5907	
SHROOM2		-23.5938	
TCEAL4		-23.6026	
TCP10L		-23.6068	
CERS5		-23.612	
SPATA33		-23.6142	
CACNA1E		-23.6192	
CSF1		-23.6298	
ANKRD6		-23.6335	
PPM1H		-23.6338	
UGDH		-23.6404	
KIAA0556		-23.6419	
ABLIM3		-23.6463	
FERMT1		-23.659	
METTL11B		-23.6665	
SERINC5		-23.6678	
BRSK2		-23.6688	
CD1D		-23.6691	
PLCB2		-23.6855	
CXCL12		-23.6865	
LAPTM5		-23.7027	
GCNT1		-23.704	
LRRC45		-23.7049	
KIF18B		-23.7063	
AKNA		-23.7103	
HAPLN4		-23.7128	
SLC16A11		-23.7206	
PTGDR2		-23.7265	
GPR68		-23.7386	
COL1A2		-23.7406	
CHRDL2		-23.7412	
BBS9		-23.7433	
SH3BP1		-23.7484	
REC114		-23.7486	
UBE2L6		-23.7714	
PCDHGB2		-23.774	
SMC2		-23.7781	
XCL1		-23.7811	
MAPK8IP3		-23.7819	
TACC1		-23.7978	
FAM216B		-23.8102	
MICAL1		-23.8161	
MFSD14B		-23.818	
LILRB2		-23.8256	
ZNF251		-23.8296	
ST8SIA1		-23.8359	
HNMT		-23.8392	
NEK7		-23.8401	
SCRG1		-23.8499	
EREG		-23.8506	
BTG3		-23.8624	
GMNC		-23.8633	
HSPA4L		-23.8644	
ME3		-23.8767	
ADGRL3		-23.8808	
PIANP		-23.8841	
SIGMAR1		-23.8893	
PLAAT5		-23.9011	
BAIAP3		-23.9022	
NCDN		-23.9037	
PRCD		-23.9095	
PREX2		-23.9114	
MFSD13A		-23.9117	
TRIM22		-23.9137	
RAPGEF5		-23.9282	
CTXND1		-23.9302	
CHST13		-23.9342	
SULF2		-23.9542	
PHETA1		-23.9613	
RECK		-23.9672	
SIGLEC10		-23.9692	
GUK1		-23.9718	
PCDHGA6		-23.9809	
NTNG2		-23.9973	
ATP1B2		-24.0021	
DCN		-24.0135	
HYOU1		-24.0185	
DHCR7		-24.0241	
SERP1		-24.0316	
POT1		-24.041	
UQCRH		-24.0426	
SLC7A1		-24.054	
G6PD		-24.058	
CCL19		-24.0599	
HCK		-24.0645	
CHRD		-24.0764	
HLA-A		-24.081	
HFE		-24.0811	
C18orf32		-24.0841	
TMEM91		-24.0905	
WDR13		-24.1066	
ALDH18A1		-24.1122	
CABIN1		-24.1158	
EBF2		-24.1238	
SMCO3		-24.1303	
NCF4		-24.1343	
SLC50A1		-24.135	
HDX		-24.1367	
SULT1C2		-24.138	
PDE6D		-24.1417	
SSPO		-24.1612	
ASB3		-24.1747	
CHID1		-24.1944	
ELN		-24.1988	
PLK3		-24.2095	
FGR		-24.2165	
AQP7		-24.2193	
ADAM19		-24.2195	
TCTN2		-24.2257	
DCTN6		-24.2298	
AIP		-24.2327	
AIFM2		-24.2328	
IL12A		-24.2337	
TBX18		-24.2337	
UBE2Q2L		-24.2387	
NCF2		-24.2487	
EBI3		-24.2575	
JCAD		-24.2584	
LACC1		-24.2598	
CCDC167		-24.2606	
FUT2		-24.2639	
NTRK1		-24.2666	
ISG15		-24.2676	
TRPV4		-24.286	
CD93		-24.2894	
TSHZ3		-24.3087	
INHA		-24.3178	
EIF2AK2		-24.3311	
CD4		-24.3317	
REEP4		-24.3361	
TMEM54		-24.3387	
FBN1		-24.3427	
CPNE3		-24.3591	
IFITM1		-24.3817	
TNXB		-24.3906	
RHBDL1		-24.3917	
PTPRM		-24.395	
DMXL2		-24.398	
RCN3		-24.3997	
PGBD2		-24.4032	
UNC93B1		-24.4238	
BTN3A1		-24.4379	
CD53		-24.4391	
CAMKK2		-24.4411	
ZNF697		-24.4445	
THSD1		-24.4646	
GPR132		-24.4677	
TPM4		-24.4747	
STK35		-24.4773	
OMD		-24.4779	
AACS		-24.4922	
GLS		-24.4933	
MARCH3		-24.4957	
RNASEH2C		-24.4967	
PTPRZ1		-24.4993	
CCDC141		-24.502	
PRPSAP1		-24.5047	
ZNF85		-24.5145	
ELF3		-24.5179	
TMEM254		-24.5274	
LIPC		-24.5445	
AGFG2		-24.5521	
SYNGR1		-24.5522	
TVP23A		-24.5586	
DLL1		-24.5643	
SMTN		-24.5717	
TBC1D5		-24.572	
ADNP2		-24.5893	
SRGN		-24.599	
TNFSF13B		-24.6085	
ITGA6		-24.6174	
SEL1L3		-24.6179	
SPRED2		-24.6254	
GRXCR2		-24.6316	
LRSAM1		-24.6361	
DMKN		-24.6426	
CKB		-24.6518	
ABCG2		-24.6532	
TLR3		-24.6567	
PROCA1		-24.6595	
PDIA2		-24.6851	
FCHSD1		-24.6862	
CCN4		-24.6894	
FUT8		-24.7024	
MT-ATP8		-24.7198	
FZD2		-24.7202	
HS3ST1		-24.7206	
BTN2A2		-24.7247	
RUNDC3B		-24.7278	
MARVELD1		-24.7431	
PM20D1		-24.7441	
TSPAN2		-24.745	
DNASE1L3		-24.7591	
CD33		-24.7596	
PARD6B		-24.7619	
PTDSS2		-24.7675	
EGFL8		-24.7756	
DNAH14		-24.7882	
TP53I13		-24.7977	
PRDM5		-24.8022	
SLC4A4		-24.8026	
CCDC93		-24.8074	
DOC2A		-24.8131	
RAB20		-24.8146	
SIGLEC7		-24.8202	
AGTR2		-24.825	
PLAUR		-24.8326	
EDEM2		-24.8429	
BBIP1		-24.8529	
ARSB		-24.8621	
AFAP1L2		-24.8703	
PNKD		-24.8717	
SLC30A5		-24.8724	
SPARC		-24.8744	
HEMK1		-24.88	
PTGIR		-24.8838	
ZNF254		-24.8913	
DBNDD2		-24.9	
CCDC120		-24.9047	
NTM		-24.9064	
SMIM15		-24.9065	
MAMDC4		-24.9124	
LILRB4		-24.918	
ZNF487		-24.9184	
PRELID2		-24.9274	
HPSE		-24.934	
CRYGS		-24.9392	
CYP2J2		-24.9531	
AKT1		-24.9634	
PHKA2		-24.9667	
VPS37D		-24.9982	
SHC4		-25.0036	
MPC1		-25.0147	
FTCD		-25.0179	
TTBK1		-25.027	
APOBR		-25.0441	
XXYLT1		-25.0544	
RALGPS2		-25.0633	
CARD6		-25.0681	
TRABD2A		-25.0709	
PABPC1L		-25.0782	
DDO		-25.0802	
ZNF14		-25.0843	
DGKQ		-25.0991	
C2CD6		-25.1069	
GPR137		-25.108	
TOX		-25.1095	
SPNS2		-25.1268	
TIMP2		-25.1276	
PIK3C2A		-25.1414	
ZNF665		-25.1461	
SLC25A6		-25.1563	
SPA17		-25.1571	
RNF152		-25.1602	
SLC5A9		-25.1691	
ZNF154		-25.1713	
SEC24D		-25.1817	
LMF2		-25.1886	
ASIC1		-25.1963	
MGLL		-25.2219	
GPR63		-25.2346	
TMC7		-25.2379	
OXCT1		-25.2482	
ZDHHC11		-25.2623	
C5AR1		-25.2683	
ARSJ		-25.2706	
CCDC184		-25.2721	
ANKRD29		-25.2932	
CDK20		-25.2944	
BTN2A1		-25.2967	
NCKIPSD		-25.3006	
SPOCK2		-25.3034	
GRIK3		-25.3067	
JADE3		-25.3096	
SPN		-25.3273	
MRC2		-25.3274	
IRAK3		-25.3312	
SFI1		-25.3421	
CHKB		-25.3515	
ZNF572		-25.3542	
MAGT1		-25.3729	
PTMS		-25.3768	
MT-ND2		-25.3808	
PNKP		-25.3818	
ITGAX		-25.3851	
CSF3R		-25.3961	
ISLR2		-25.3997	
RASL10A		-25.4027	
FAM171A1		-25.4059	
FCN3		-25.4179	
ICAM3		-25.4245	
CADM3		-25.4412	
CLCF1		-25.4453	
GLIPR1		-25.4472	
BEST1		-25.4495	
TMEM216		-25.4498	
TMEM240		-25.4531	
SPHK1		-25.4571	
LAMA2		-25.4588	
C12orf60		-25.4626	
HS3ST3A1		-25.4704	
SYP		-25.4704	
ALCAM		-25.476	
FPGT		-25.4762	
NTHL1		-25.4834	
TYROBP		-25.4863	
MICOS10		-25.487	
PNCK		-25.4934	
KLF16		-25.4941	
SLC26A9		-25.5006	
SLC5A10		-25.505	
